Date,r_SGP
2015-08-20,-1.2516990744900134
2015-08-21,-1.9790786806259284
2015-08-24,-3.677082302012876
2015-08-25,2.6851009386327145
2015-08-26,-0.540323401131791
2015-08-27,2.519269481566965
2015-08-28,-0.4031586610360491
2015-08-31,-1.724952870625774
2015-09-01,-1.272974048152222
2015-09-02,0.5208727250210702
2015-09-03,1.1021269489442536
2015-09-04,-1.5019135719201913
2015-09-07,-0.22754666855946037
2015-09-08,1.3519583763954286
2015-09-09,1.8902506288766492
2015-09-10,-1.4492318454360837
2015-09-14,-0.2825703090412081
2015-09-15,-0.8168480160350923
2015-09-16,0.10630657308145301
2015-09-17,0.8062245221049894
2015-09-18,-0.8177954513057132
2015-09-21,-0.48266995637097443
2015-09-22,-0.009515313387109795
2015-09-23,-1.3586724383789754
2015-09-25,-0.5397574318509969
2015-09-28,-1.488148376921284
2015-09-29,-0.42263939304677284
2015-09-30,-0.13725081519668195
2015-10-01,0.25078164220907023
2015-10-02,-0.9803698359374807
2015-10-05,1.9960057294756741
2015-10-06,1.7057786524973633
2015-10-07,3.1926963155155885
2015-10-08,-0.2768502468824585
2015-10-09,1.5502578398770022
2015-10-12,0.5216275896970405
2015-10-13,-1.2385764449226742
2015-10-14,-0.5561220969714121
2015-10-15,1.2484944538310263
2015-10-16,0.7707073548944153
2015-10-19,-0.06485887851446467
2015-10-20,-0.41040180069290866
2015-10-21,0.36592666293818565
2015-10-22,0.09930897040157931
2015-10-23,0.9696764725132178
2015-10-26,0.08918317908695039
2015-10-27,-1.500451631485346
2015-10-28,-1.2473936985345933
2015-10-29,-0.6010738752751614
2015-10-30,0.17925168185640375
2015-11-02,-0.5325802608427409
2015-11-03,1.5671239302637343
2015-11-04,0.9793564671074632
2015-11-05,-0.7877129474311354
2015-11-06,-0.6164004907122493
2015-11-09,0.34278489030552445
2015-11-11,-0.2967102397703081
2015-11-12,-0.906819922838352
2015-11-13,-0.7058958101930936
2015-11-16,-0.23474795507868007
2015-11-17,-0.05738193272053103
2015-11-18,-1.253732496930022
2015-11-19,1.5011414591451377
2015-11-20,-0.2712142011831432
2015-11-23,-1.0695616617118715
2015-11-24,0.6097716579611293
2015-11-25,-1.09272391556832
2015-11-26,-1.0248558496842042
2015-11-27,-0.3081658672670586
2015-11-30,0.03636580210598139
2015-12-01,0.2038355349404588
2015-12-02,0.7497444094600114
2015-12-03,-0.40963046720684226
2015-12-04,0.07387422274513529
2015-12-07,0.7855684486085878
2015-12-08,-0.755638256484357
2015-12-09,-0.6063387700281653
2015-12-10,-0.47942080945753923
2015-12-11,-0.3348567402734129
2015-12-14,-0.494132304099075
2015-12-15,-0.04403428746551303
2015-12-16,0.7169970393147905
2015-12-17,0.5203751905403691
2015-12-18,-0.7354609410016063
2015-12-21,0.5111721975580051
2015-12-22,-0.07366418082656273
2015-12-23,0.8345800814021818
2015-12-24,0.5207929298719568
2015-12-28,-0.024490493604651692
2015-12-29,0.4338168231198804
2015-12-30,0.0072986263528726225
2015-12-31,-0.14657986158358466
2016-01-04,-2.336552243643256
2016-01-05,-0.20097326041861666
2016-01-06,-0.8236433474060393
2016-01-07,-2.5062679502463534
2016-01-08,0.21604984889297266
2016-01-11,-1.4227236559001317
2016-01-12,-0.6491684440113181
2016-01-13,-0.17040491369158772
2016-01-14,-2.246587772253731
2016-01-15,-1.2188159058224397
2016-01-18,-2.6280530779162903
2016-01-19,1.9838484463615609
2016-01-20,-2.968279686776805
2016-01-21,-1.0815289885031134
2016-01-22,1.9522922631646182
2016-01-25,1.5926513929198969
2016-01-26,-2.272815656879825
2016-01-27,-0.6052440378252114
2016-01-28,-0.0028530995752476342
2016-01-29,3.4718512563843924
2016-02-01,-2.0748562183079913
2016-02-02,-1.8141828961542652
2016-02-03,-1.0045830448330373
2016-02-04,0.42081865280418135
2016-02-05,1.973785962295672
2016-02-10,-1.6952938037080922
2016-02-11,-1.2059677280778096
2016-02-12,-0.14702869639030838
2016-02-15,2.32454816212713
2016-02-16,1.152102842433455
2016-02-17,-1.3143162648580267
2016-02-18,1.3945788016587854
2016-02-19,-0.27557017580753934
2016-02-22,-0.46597805167945444
2016-02-23,1.0790070335605355
2016-02-24,-1.5834107494692204
2016-02-25,-1.2755162673951659
2016-02-26,1.82312421592291
2016-02-29,0.37756713822895965
2016-03-01,0.8335177740899639
2016-03-02,2.683173148962665
2016-03-03,3.2670078724500304
2016-03-04,2.6963952374091265
2016-03-07,-0.44007503125525865
2016-03-08,-1.258583323018395
2016-03-09,1.0063531899073819
2016-03-10,-0.12764467208776456
2016-03-11,0.8655890000733176
2016-03-14,1.1174863845788519
2016-03-15,-0.29914660129527587
2016-03-16,0.33064319314615204
2016-03-17,2.028698027929637
2016-03-18,1.3452132018009253
2016-03-21,-1.6534126794044834
2016-03-22,-0.4179072550285754
2016-03-23,-0.028859195142741944
2016-03-24,-1.7906305440075194
2016-03-28,-0.8333524822921246
2016-03-29,-0.12373172460775406
2016-03-30,2.1381191090932012
2016-03-31,-0.9662364254021613
2016-04-01,-0.6408708895901787
2016-04-04,0.11187957214792617
2016-04-05,-1.1276416711032022
2016-04-06,0.14988354660913725
2016-04-07,0.5462652504343816
2016-04-08,-0.7065215469579321
2016-04-11,0.5269218921931321
2016-04-12,0.2571212362800067
2016-04-13,2.7468254756256516
2016-04-14,1.6392300952897212
2016-04-15,0.2605709683464955
2016-04-18,-0.4229510753229874
2016-04-19,1.4211440422686257
2016-04-20,0.06713002602487643
2016-04-21,0.027485711877616965
2016-04-22,-0.5752205853930957
2016-04-25,-0.8467805543601146
2016-04-26,-0.4120731997485419
2016-04-27,-0.7103454775817895
2016-04-28,-0.7320384631548515
2016-04-29,-1.2827465590495872
2016-05-03,-0.8605141630231463
2016-05-04,-0.47230115899320185
2016-05-05,-0.7903587402060946
2016-05-06,-1.3255087308032867
2016-05-09,0.655544957121455
2016-05-10,-1.0456955615269723
2016-05-11,-0.49498917266651415
2016-05-12,0.6028817691766585
2016-05-13,0.4190047040666362
2016-05-16,-0.5398186818644545
2016-05-17,1.7479155342205555
2016-05-18,-0.087155770218167
2016-05-19,-0.6621367400297437
2016-05-20,0.7389027054202423
2016-05-23,0.4791973341510367
2016-05-24,-0.666794191298744
2016-05-25,0.8274226868862401
2016-05-26,0.17656053995272972
2016-05-27,1.0039182357156566
2016-05-30,-0.01751531405849714
2016-05-31,0.1827295062564075
2016-06-01,-0.08431916455822419
2016-06-02,0.09498115010746977
2016-06-03,0.3281737883332491
2016-06-06,1.4388436440352557
2016-06-07,0.7025030805292941
2016-06-08,0.634222928894319
2016-06-09,-0.8662348340470724
2016-06-10,-0.5210637841667257
2016-06-13,-1.86327250272963
2016-06-14,-0.5088920800497977
2016-06-15,0.3677616711508788
2016-06-16,-1.0454050762403817
2016-06-17,-0.037233682775953326
2016-06-20,2.190663515618756
2016-06-21,0.05479108440038142
2016-06-22,-0.27118772818415776
2016-06-23,0.25504169666954585
2016-06-24,-2.4729781930698977
2016-06-27,-1.1523726899564375
2016-06-28,0.4375836637646398
2016-06-29,1.3972352764098952
2016-06-30,2.109170697790377
2016-07-01,0.28267942947919006
2016-07-04,0.2815120817179916
2016-07-05,-0.057667024728682216
2016-07-07,-0.7319177958785756
2016-07-08,-0.20272925330250532
2016-07-11,0.7823089339834449
2016-07-12,0.6978607268120288
2016-07-13,0.5851280020403928
2016-07-14,-0.2319535161834034
2016-07-15,0.8298734083543245
2016-07-18,0.740946606307039
2016-07-19,-0.6137316066037478
2016-07-20,0.7487657738634287
2016-07-21,0.13954125837460982
2016-07-22,0.06715278904132348
2016-07-25,-0.9580319370117037
2016-07-26,-0.08452724248347183
2016-07-27,0.302012919651442
2016-07-28,-1.4022111216380626
2016-07-29,-2.6711656362649054
2016-08-01,0.2878602470734542
2016-08-02,-1.0959103540543
2016-08-03,-0.6485010194656139
2016-08-04,-0.2335544160533349
2016-08-05,-0.5244267113269128
2016-08-08,1.423815890724039
2016-08-10,-0.19098399269526442
2016-08-11,-0.4796065083350001
2016-08-12,0.17477987531879338
2016-08-15,0.6581153042335345
2016-08-16,-0.3803648385069794
2016-08-17,-0.23460616478099475
2016-08-18,0.011191041480213715
2016-08-19,0.34316980692370613
2016-08-22,0.07046529752402265
2016-08-23,0.5388846947462061
2016-08-24,1.404009600458459
2016-08-25,0.6561544145666215
2016-08-26,-0.621317270886713
2016-08-29,-0.40238585701721513
2016-08-30,-0.03160420176019108
2016-08-31,0.0001080284490562929
2016-09-01,-0.04629629844868407
2016-09-02,0.11661791501428921
2016-09-05,1.4248478479926565
2016-09-06,1.5139166287117494
2016-09-07,0.3873058659597331
2016-09-08,0.2909023052935303
2016-09-09,-0.5517530381879949
2016-09-13,-1.5359450029513055
2016-09-14,-0.32411728139505974
2016-09-15,-0.31823974327972887
2016-09-16,1.2264108286718953
2016-09-19,-0.21561965225721247
2016-09-20,0.436272614053595
2016-09-21,-0.34352470466084245
2016-09-22,-0.04992586329417287
2016-09-23,-0.13932809956720552
2016-09-26,-0.22461978243748568
2016-09-27,0.4664028995349214
2016-09-28,-0.13595609405015385
2016-09-29,1.1557426967438331
2016-09-30,-0.5391134141262739
2016-10-03,-0.1398982983506952
2016-10-04,0.1487559229682893
2016-10-05,-0.025414223152444775
2016-10-06,0.2057310849984133
2016-10-07,-0.061995420272586
2016-10-10,-0.0659418213998864
2016-10-11,-0.17245720326973138
2016-10-12,-1.2099475716030772
2016-10-13,-1.1992675024985056
2016-10-14,-0.12174065768008636
2016-10-17,-0.03355972730988207
2016-10-18,0.7775405703455353
2016-10-19,0.5163003191901246
2016-10-20,0.2680387646111126
2016-10-21,-0.31518157193712143
2016-10-24,0.8223746117148822
2016-10-25,0.025472394698275645
2016-10-26,-0.8264454808864573
2016-10-27,0.3640655339807277
2016-10-28,-0.9740232234925447
2016-10-31,0.4117556901150083
2016-11-01,-0.050388479166490696
2016-11-02,-0.2955900510611519
2016-11-03,-0.29422674288710976
2016-11-04,-0.3218692538654082
2016-11-07,0.6522545857204495
2016-11-08,0.7633452932828506
2016-11-09,-0.9693523538856729
2016-11-10,2.4833269623968666
2016-11-11,1.0036568021782848
2016-11-14,0.039642413188874896
2016-11-15,1.2475113502659994
2016-11-16,0.09566799108949975
2016-11-17,1.1636572026680747
2016-11-18,0.514651256806159
2016-11-21,-0.338642409557296
2016-11-22,0.08747726429751246
2016-11-23,1.0524644367455824
2016-11-24,0.033807472018454264
2016-11-25,0.8738757351547979
2016-11-28,1.369450587671322
2016-11-29,0.029545030775207915
2016-11-30,1.1463914327962883
2016-12-01,1.3182502304320298
2016-12-02,-0.17857750232951886
2016-12-05,0.6851749518212417
2016-12-06,0.683353774000634
2016-12-07,0.4000870603913919
2016-12-08,-0.04231339425795718
2016-12-09,-0.8932237019618352
2016-12-12,-0.6762055844730933
2016-12-13,0.7792413728068737
2016-12-14,0.542116159173108
2016-12-15,-0.8570542126832345
2016-12-16,0.34230670778615163
2016-12-19,-1.0419974721816758
2016-12-20,-0.334200582295538
2016-12-21,-0.19747277650297232
2016-12-22,-1.1504854190745526
2016-12-23,-0.33768020784285985
2016-12-27,0.4747975242744516
2016-12-28,0.1964808241429741
2016-12-29,-0.2950286979007756
2016-12-30,-0.4277695525489848
2017-01-03,0.20131990303348732
2017-01-04,1.1664117388426656
2017-01-05,1.2379430366731372
2017-01-06,-0.3562761000986478
2017-01-09,0.6020532284132231
2017-01-10,0.8949269677021036
2017-01-11,-0.27732114753146847
2017-01-12,-0.032206647774600215
2017-01-13,1.0674955182626913
2017-01-16,-0.07274790541332919
2017-01-17,-0.040646820020283664
2017-01-18,-1.0234585445933844
2017-01-19,0.43010174219111463
2017-01-20,-0.1466906934864358
2017-01-23,0.7098097809121916
2017-01-24,0.6636490830119083
2017-01-25,0.2429146095757956
2017-01-26,0.6205678877981032
2017-01-27,0.3467199890700303
2017-01-31,-0.6891439354501389
2017-02-01,0.25492627718189514
2017-02-02,-0.8434582500424804
2017-02-03,-0.7260837516731903
2017-02-06,1.0077752660361106
2017-02-07,0.6894381909476385
2017-02-08,0.013250397772066337
2017-02-09,0.18005809447773924
2017-02-10,0.6622288651158955
2017-02-13,0.1485010207774427
2017-02-14,-2.8045097216926558
2017-02-15,0.03188777947390449
2017-02-16,0.6743088520347275
2017-02-17,0.9251487196888676
2017-02-20,-0.4303980805820176
2017-02-21,0.257804711660466
2017-02-22,1.8428094466077383
2017-02-23,0.37022725051343036
2017-02-24,-0.4726138097426018
2017-02-27,-0.48863905893409026
2017-02-28,-0.5579266338795764
2017-03-01,0.49843242170144325
2017-03-02,0.28437987991188846
2017-03-03,-0.12068675056258121
2017-03-06,0.08335773923735885
2017-03-07,0.025657674531873675
2017-03-08,0.7871260226178647
2017-03-09,-1.2404722427525285
2017-03-10,0.2157827075773242
2017-03-13,0.6448222342668074
2017-03-14,0.2513873636532633
2017-03-15,-0.04705518405479805
2017-03-16,0.3292174283741333
2017-03-17,0.39770766226119014
2017-03-20,-0.467823111258332
2017-03-21,-0.14379396741886386
2017-03-22,-1.5937533298952244
2017-03-23,0.2637913248102124
2017-03-24,0.7551934789136627
2017-03-27,-0.1906588991571843
2017-03-28,0.9073607909823393
2017-03-29,1.0121384189810259
2017-03-30,0.013255483627272177
2017-03-31,0.3425259872114264
2017-04-03,0.22020080568943015
2017-04-04,-0.6041527958550442
2017-04-05,-0.19418373977106826
2017-04-06,-0.21498325095917412
2017-04-07,-0.2522828779820763
2017-04-10,0.12556291099417405
2017-04-11,-0.1556740089664107
2017-04-12,0.6424386032382484
2017-04-13,-0.5746639574803168
2017-04-17,-1.0122893610237593
2017-04-18,-0.18111042380409922
2017-04-19,-0.3924471909459492
2017-04-20,0.7795661602515841
2017-04-21,-0.251807889961087
2017-04-24,0.7472951970316265
2017-04-25,0.6815055866984207
2017-04-26,0.5463951967584947
2017-04-27,-0.6119873269567119
2017-04-28,0.9551971214021613
2017-05-02,2.9688841262089625
2017-05-03,2.8881120288410433
2017-05-04,-0.10977449554671104
2017-05-05,0.21879435495554658
2017-05-08,0.19168439205045776
2017-05-09,0.9966806101307136
2017-05-11,1.5983564171747497
2017-05-12,-0.9647973775119899
2017-05-15,0.4639490883671127
2017-05-16,-1.0278819293085357
2017-05-17,-0.2985064108088163
2017-05-18,-0.11489260551892917
2017-05-19,0.10898267695282905
2017-05-22,0.6411703558512024
2017-05-23,0.33448998027288884
2017-05-24,0.4204137638589273
2017-05-25,0.14838248750250546
2017-05-26,-0.5954636333280342
2017-05-29,0.067420009554185
2017-05-30,-0.8552617425471286
2017-05-31,-0.1150255206475595
2017-06-01,0.8598474912345755
2017-06-02,-0.026371359601862505
2017-06-05,-0.13291837108941332
2017-06-06,-0.002670862040198762
2017-06-07,0.05411234736924283
2017-06-08,0.08529613224430803
2017-06-09,1.0530936828774793
2017-06-12,-0.3939036960891429
2017-06-13,0.7193944499803097
2017-06-14,-0.2978515403955265
2017-06-15,-1.3596196890625134
2017-06-16,-0.16126189770395757
2017-06-19,0.7273177734001766
2017-06-20,-0.5823901358017808
2017-06-21,-0.9235569301279231
2017-06-22,0.5762619594401724
2017-06-23,0.05796346142129544
2017-06-27,0.2327157505967529
2017-06-28,0.09297233475627859
2017-06-29,2.2554859694871143
2017-06-30,-1.254738235385648
2017-07-03,-0.4630020522592931
2017-07-04,-0.4969401770787445
2017-07-05,1.9868691344619451
2017-07-06,-1.3614931212521846
2017-07-07,0.3123976455618663
2017-07-10,0.7411152408890391
2017-07-11,-0.4838780234651982
2017-07-12,-0.1506106339560724
2017-07-13,1.4319978144759407
2017-07-14,0.8870601718410503
2017-07-17,0.8622653261590533
2017-07-18,0.6358983888757307
2017-07-19,0.6851927214602297
2017-07-20,-1.9015876803930787
2017-07-21,0.6148446112869447
2017-07-24,-0.029112545608269202
2017-07-25,0.7886539653296712
2017-07-26,0.7626158231172099
2017-07-27,1.6838224061080325
2017-07-28,-1.910160904691155
2017-07-31,-0.2635394552631844
2017-08-01,0.9521614795358149
2017-08-02,0.5754327121570059
2017-08-03,0.0274015108199618
2017-08-04,-1.6144592289499353
2017-08-07,-0.526502164022198
2017-08-08,0.09090361235545423
2017-08-10,1.088851972643859
2017-08-11,-1.0143760633874799
2017-08-14,1.2772828577982727
2017-08-15,-1.1262261839774983
2017-08-16,-1.0125931788224873
2017-08-17,-0.10430346067359351
2017-08-18,-0.6118522683649084
2017-08-21,-0.02670650165579433
2017-08-22,0.43055032546649685
2017-08-23,-0.33471368188662204
2017-08-24,0.3558869066580774
2017-08-25,-0.47227068968837865
2017-08-28,0.7239205310500024
2017-08-29,-0.4829728080134985
2017-08-30,0.6997474223683922
2017-08-31,0.5557513653576511
2017-09-04,-1.8098831418823647
2017-09-05,1.234402621425765
2017-09-06,-1.0765515842789732
2017-09-07,-0.11974226270505983
2017-09-08,-0.09187783094644307
2017-09-11,-0.11351273128230317
2017-09-12,0.3159564383522669
2017-09-13,-0.3226795753780959
2017-09-14,-0.1958977277649477
2017-09-15,-0.7889785449645587
2017-09-18,1.6072637291240774
2017-09-19,-0.7999273506636871
2017-09-20,0.1665729200216881
2017-09-21,0.47754739097833215
2017-09-22,0.6553788598729563
2017-09-25,0.031862878424589715
2017-09-26,-0.07541017714331234
2017-09-27,1.4011500962569
2017-09-28,-0.39850982891003706
2017-09-29,-0.5486894818468196
2017-10-02,1.6648619282962258
2017-10-03,-0.7299931378526274
2017-10-04,-0.3514007498178993
2017-10-05,1.2066124512785175
2017-10-06,1.100699944280671
2017-10-09,0.012031451847370237
2017-10-10,-0.23349314222620046
2017-10-11,-0.4991996378734114
2017-10-12,0.8207433871900663
2017-10-13,0.0006434042559319378
2017-10-16,-0.31558070485647416
2017-10-17,0.2239364641768279
2017-10-19,0.4630681517271155
2017-10-20,0.30487682552121675
2017-10-23,0.3487240093557362
2017-10-24,-0.39935046384057804
2017-10-25,1.1919497616877095
2017-10-26,0.5520291546978053
2017-10-27,1.4124442643961455
2017-10-30,-0.17520254403100857
2017-10-31,0.09259628033062496
2017-11-01,0.741107614912747
2017-11-02,-0.5316827840579353
2017-11-03,0.01686100247193062
2017-11-06,-0.5306941911725519
2017-11-07,1.7578542996382518
2017-11-08,0.34547736966664844
2017-11-09,1.1991158232393075
2017-11-10,-0.8389269903508881
2017-11-13,-0.24847101265698998
2017-11-14,-0.4963477129344915
2017-11-15,-0.8662982320191529
2017-11-16,-0.9152949034032107
2017-11-17,2.1691036660631346
2017-11-20,0.061137914496968294
2017-11-21,2.0169764106875014
2017-11-22,0.8342629983312652
2017-11-23,-0.3302342499340457
2017-11-24,0.9512771487606102
2017-11-27,-0.4544974643092042
2017-11-28,0.6946433855487849
2017-11-29,0.013524963341885689
2017-11-30,0.3214846456305424
2017-12-01,0.5408648574070681
2017-12-04,-0.47530751602748006
2017-12-05,0.7480725070397453
2017-12-06,-2.4546648056047817
2017-12-07,-0.2478596492142304
2017-12-08,1.8730118895929326
2017-12-11,1.5861742301446367
2017-12-12,0.2859250162185251
2017-12-13,0.425250358002831
2017-12-14,-1.6502002993218705
2017-12-15,-1.0226520983176366
2017-12-18,0.27261666697487846
2017-12-19,-0.27097103193140454
2017-12-20,0.03235875096265656
2017-12-21,-0.48173737921023285
2017-12-22,0.1979165200081698
2017-12-26,-0.01687052022777641
2017-12-27,0.8895334812437813
2017-12-28,0.250708383552675
2017-12-29,0.24155567094168928
2018-01-02,0.9602350562532879
2018-01-03,1.7795955562428605
2018-01-04,1.5873128989543979
2018-01-05,-0.36316033282484667
2018-01-08,0.6855485740303388
2018-01-09,0.5357034865116436
2018-01-10,-0.210746231028079
2018-01-11,0.0018527454990829306
2018-01-12,0.28417549595726177
2018-01-15,0.7562698811291134
2018-01-16,0.5283615401476266
2018-01-17,-0.6086267507127744
2018-01-18,-1.0185378666007934
2018-01-19,1.0552722230094111
2018-01-22,-0.06939897674635222
2018-01-23,1.2116315904437223
2018-01-24,0.5447239443682604
2018-01-25,-1.4220854930957938
2018-01-26,-0.5352464105005565
2018-01-29,0.2925484381992649
2018-01-30,-1.104560883704223
2018-01-31,-0.23927570939795487
2018-02-01,0.7706342421372451
2018-02-02,-0.6205537956592879
2018-02-05,-1.7652163296682293
2018-02-06,-2.13639445195963
2018-02-07,-1.1807510071482075
2018-02-08,2.435791558794593
2018-02-09,-0.5572515719456632
2018-02-12,1.0708035132019207
2018-02-13,1.8348455878636543
2018-02-14,-1.1068810689565387
2018-02-15,2.681712965729069
2018-02-19,0.9357954288760992
2018-02-20,-0.13955812020069613
2018-02-21,1.807276077295933
2018-02-22,-0.35457411198525585
2018-02-23,2.01098092491666
2018-02-26,0.7533638298838383
2018-02-27,-1.0895894674359021
2018-02-28,-1.6781597299301996
2018-03-01,0.675395560963028
2018-03-02,-1.1816713612662546
2018-03-05,-0.5766758389747625
2018-03-06,2.180673936058426
2018-03-07,-1.7212580704170743
2018-03-08,0.8364091351775081
2018-03-09,-0.22131099733082601
2018-03-12,2.046414227134836
2018-03-13,0.9798906846793579
2018-03-14,-0.261712764255205
2018-03-15,-1.1149921304932848
2018-03-16,-1.2516610518885376
2018-03-19,-0.5744377014565782
2018-03-20,1.0090691461115975
2018-03-21,0.5466344701816317
2018-03-22,-1.2235710222109069
2018-03-23,-2.771687814169239
2018-03-26,-0.4137318918833304
2018-03-27,1.079387800237295
2018-03-28,-2.3887302340664345
2018-03-29,1.8361880585423493
2018-04-02,-0.4705781772667988
2018-04-03,-0.8940924276895473
2018-04-04,-2.827732920082095
2018-04-05,2.5929934011949523
2018-04-06,1.4784843486689347
2018-04-09,0.611875616724648
2018-04-10,0.6809220740753261
2018-04-11,0.4508294050622091
2018-04-12,-0.35784197460723605
2018-04-13,1.386427239909281
2018-04-16,0.3444094468701205
2018-04-17,0.5486915748049349
2018-04-18,2.442967844061139
2018-04-19,1.778070544509638
2018-04-20,-0.48370900061425853
2018-04-23,-0.09530779513718098
2018-04-24,0.5671747452324764
2018-04-25,-0.16542351213055415
2018-04-26,0.3302040004341837
2018-04-27,0.0792711942557908
2018-04-30,2.0681017466877827
2018-05-02,-0.031585835160912436
2018-05-03,-1.224909199040414
2018-05-04,-1.37400485713606
2018-05-07,-0.7457662281172541
2018-05-08,-0.1487200774812016
2018-05-09,-0.181182119624795
2018-05-10,-0.2530908161950666
2018-05-11,1.495812798849996
2018-05-14,-0.3909916715672462
2018-05-15,-0.7122157724911626
2018-05-16,0.4102129654225913
2018-05-17,0.0009580700116720298
2018-05-18,0.20668138038147324
2018-05-21,0.7314941021262594
2018-05-22,-0.40954799536928554
2018-05-23,-1.6137870059301276
2018-05-24,1.092749418839818
2018-05-25,-0.24422487198115828
2018-05-28,0.24687383268376797
2018-05-30,-3.1606228894107073
