Date,r_IDN
2015-11-20,0.20466179820981925
2015-11-23,0.5696390534553446
2015-11-24,0.49126462102512874
2015-11-25,2.1709042219703423
2015-11-26,1.343886062279875
2015-11-27,-2.5455287437085885
2015-11-30,-5.42314439431546
2015-12-01,5.248130050438242
2015-12-02,0.19953254502667941
2015-12-03,-0.37664972039695305
2015-12-04,-0.5576044622099707
2015-12-07,0.8146141959995242
2015-12-08,-1.3318642698586824
2015-12-09,0.0
2015-12-10,0.6512187270070745
2015-12-11,-1.3755110169147295
2015-12-14,-0.9447492857859509
2015-12-15,0.45950735480486515
2015-12-16,3.5045220169004545
2015-12-17,1.4440757238884399
2015-12-18,-4.342056953676173
2015-12-21,1.1245531258421828
2015-12-22,-0.08729959905489189
2015-12-23,0.08729959905489944
2015-12-28,1.7325099200043503
2015-12-29,0.2716348990454352
2015-12-30,0.6520808803199803
2016-01-04,-0.04292770065966397
2016-01-05,1.1126032313079164
2016-01-06,-0.6723206501702337
2016-01-07,-2.217337672655393
2016-01-08,1.656175379957672
2016-01-11,-1.9351217944951344
2016-01-12,1.9199119223127203
2016-01-13,0.7293903764599682
2016-01-14,-0.02442446848175524
2016-01-15,-1.1235971432103204
2016-01-18,-0.2100500839610163
2016-01-19,0.9045128659794953
2016-01-20,-1.7876990918820752
2016-01-21,-0.8165450070473049
2016-01-22,1.7538506512258405
2016-01-25,1.2886217739630543
2016-01-26,-0.6856866673664967
2016-01-27,0.5633116538018479
2016-01-28,-0.41632242940151215
2016-01-29,0.14790410711752908
2016-02-01,0.4032467581246945
2016-02-02,-1.3515564790855386
2016-02-03,-0.8727067438083879
2016-02-04,2.4636651904049707
2016-02-05,5.730199894198699
2016-02-09,-2.184895891923505
2016-02-10,-1.3788702859777375
2016-02-11,1.0581769627814905
2016-02-12,-1.3284903118591134
2016-02-15,0.6550679865878836
2016-02-16,0.09417852289527014
2016-02-17,-0.10158285463383725
2016-02-18,0.22498682950067858
2016-02-19,-3.935637372151868
2016-02-22,-0.7380434501083775
2016-02-23,-1.8853660699050543
2016-02-24,0.5798287665423364
2016-02-25,-0.8493920238665331
2016-02-26,2.477833304424068
2016-02-29,1.257648658463104
2016-03-01,-1.6851428062697302
2016-03-02,1.5816567881528811
2016-03-03,0.9714075893763309
2016-03-04,1.0456963067407694
2016-03-07,0.748304644676376
2016-03-08,-0.5690872441926436
2016-03-10,-0.6388996408304776
2016-03-11,0.0
2016-03-14,0.0
2016-03-15,0.9056093246681947
2016-03-16,-0.013996172882253697
2016-03-17,-0.09280699081251252
2016-03-18,0.3158786710666209
2016-03-21,0.42141616486627526
2016-03-22,0.2597991463327723
2016-03-23,-0.23358201417439972
2016-03-24,-0.5163234209699984
2016-03-28,-1.3913962112734393
2016-03-29,-0.22046453519372747
2016-03-30,2.006727386798893
2016-03-31,1.0922168794778406
2016-04-01,-0.6936406886445249
2016-04-04,0.30921170967576583
2016-04-05,0.6488431717311468
2016-04-06,-0.5453094265512426
2016-04-07,-0.2641858503330245
2016-04-08,-2.466056088859254
2016-04-11,0.0
2016-04-12,-1.6393443227119031
2016-04-13,0.0
2016-04-14,0.0
2016-04-15,0.26928143211251854
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,0.34441312577118754
2016-04-21,1.1330361228757801
2016-04-22,1.0167104255012798
2016-04-25,-2.3276916185194296
2016-04-26,-1.9585975221354832
2016-04-27,0.6921480059857837
2016-04-28,1.1886685146506675
2016-04-29,-0.6155716892094419
2016-05-02,-0.46216627804637594
2016-05-03,1.7048420373577544
2016-05-04,-0.9429305566184972
2016-05-09,-2.4036526969274137
2016-05-10,0.7431020392635306
2016-05-11,0.38207651299196876
2016-05-12,-0.7707446105392227
2016-05-13,-0.7935280507580398
2016-05-16,-1.0666970819233974
2016-05-17,-1.9437471746644046
2016-05-18,-0.35290314701843917
2016-05-19,0.9560428330292813
2016-05-20,-0.38825661440295905
2016-05-23,1.1837055246104295
2016-05-24,-0.6571548944166444
2016-05-25,1.2385803492376763
2016-05-26,1.02364629073997
2016-05-27,0.4427075310881368
2016-05-30,2.0409734211537267
2016-05-31,-2.293828135180451
2016-06-01,1.4063985519951485
2016-06-02,-0.5357890088386793
2016-06-03,-0.023664615428125552
2016-06-06,1.178428922583488
2016-06-07,0.8044510881794665
2016-06-08,0.0878321128077011
2016-06-09,-1.9264357958909697
2016-06-10,-0.3538986493625738
2016-06-13,-1.9421398577154394
2016-06-14,-0.49738276138679766
2016-06-15,0.5364012189911683
2016-06-16,0.5010016978340923
2016-06-17,-0.094406672796379
2016-06-20,0.5109868009144934
2016-06-21,-0.03536831167513225
2016-06-22,0.5133345500804148
2016-06-23,0.16662601312913247
2016-06-24,-0.947573421698774
2016-06-27,-0.3631066177843028
2016-06-28,2.6926260495529832
2016-06-29,2.1715827348539456
2016-06-30,0.18920647501569018
2016-07-01,-0.8461154467103958
2016-07-11,3.543635544574973
2016-07-12,2.6428643742846236
2016-07-13,-0.647686359715914
2016-07-14,-1.414084181860778
2016-07-15,0.982786410555978
2016-07-18,-0.19181460829755048
2016-07-19,3.1899725748307635
2016-07-20,1.6147316207669327
2016-07-21,-1.8130236891174274
2016-07-22,-0.9404604938897537
2016-07-25,-0.2769480888186169
2016-07-26,-0.017220474107597566
2016-07-27,1.4408259719585972
2016-07-28,-0.8673347577559364
2016-07-29,0.42123369159640633
2016-08-01,2.9927476186616278
2016-08-02,0.6644066739022555
2016-08-03,-1.0522778119806178
2016-08-04,0.879356854255643
2016-08-05,3.295124804463292
2016-08-08,1.2066874141869788
2016-08-09,-0.20911878567487138
2016-08-10,-0.825101744715131
2016-08-11,-1.3791506553005677
2016-08-12,-0.04856874621403454
2016-08-15,0.5497327475077277
2016-08-16,0.8867730697032808
2016-08-18,0.4579230969847677
2016-08-19,0.0148153594066332
2016-08-22,-0.565166460066726
2016-08-23,-1.202950773917433
2016-08-24,0.48902864929036055
2016-08-25,0.604818750192132
2016-08-26,-0.3919791161165247
2016-08-29,-1.7673277496225086
2016-08-30,0.3138387667247728
2016-08-31,0.3223484120222473
2016-09-01,-0.4166033944572551
2016-09-02,0.08527167502971689
2016-09-05,0.4980478629385508
2016-09-06,0.2667052898474736
2016-09-07,0.9624702598959377
2016-09-08,-0.2773337131761771
2016-09-09,-1.9662690471670985
2016-09-13,-0.8108694819294407
2016-09-14,-0.2748358638952175
2016-09-15,2.2103613450623834
2016-09-16,0.16287303874223538
2016-09-19,0.5676365622263073
2016-09-20,0.6054619195762994
2016-09-21,0.0919719746156586
2016-09-22,1.3861562359328135
2016-09-23,-0.16161988863799226
2016-09-26,0.02330640511314382
2016-09-27,1.8746030637008155
2016-09-28,-2.521656864558602
2016-09-29,1.351373736595293
2016-09-30,-0.7842807224602085
2016-10-03,1.0055692862930516
2016-10-04,-0.27468860655677807
2016-10-05,-0.8477527975188259
2016-10-06,0.06526487800119969
2016-10-07,-1.2622824233264462
2016-10-10,-0.5614152536131907
2016-10-11,0.3384991994183246
2016-10-12,0.17220855671351798
2016-10-13,-0.24040187733860627
2016-10-14,2.3283378542130273
2016-10-17,0.07851629581547755
2016-10-18,0.5230700603522062
2016-10-19,-0.3661993346466017
2016-10-20,-0.761997509674508
2016-10-21,0.15747198220541392
2016-10-24,-0.4073237777812699
2016-10-25,-0.5856205558473144
2016-10-26,-0.5060242487310793
2016-10-27,1.1410823740867533
2016-10-28,0.3075001900493753
2016-10-31,0.1311082781520184
2016-11-01,-0.23873889928385492
2016-11-02,0.74577722462986
2016-11-03,-1.3403511012394762
2016-11-04,0.21409028568280233
2016-11-07,0.7341559854624773
2016-11-08,1.9156250583700356
2016-11-09,-1.8069244633841273
2016-11-10,0.31924729720995176
2016-11-11,-4.907109933281509
2016-11-14,-4.795923347743201
2016-11-15,0.8209563968014826
2016-11-16,2.6623214489037363
2016-11-17,0.28669001811431094
2016-11-18,0.019820339339492243
2016-11-21,-0.8388995112639656
2016-11-22,0.5961334502607021
2016-11-23,0.10975717480320964
2016-11-24,-3.467587503608932
2016-11-25,-1.0176986203174867
2016-11-28,-1.748090691395342
2016-11-29,0.7496066462238566
2016-11-30,1.5317904698062677
2016-12-01,1.0821218047516996
2016-12-02,1.7745918574352337
2016-12-05,-0.7332340442858666
2016-12-06,0.6507627642588125
2016-12-07,0.3923348222017465
2016-12-08,1.1015348434277645
2016-12-09,0.0034675242300482947
2016-12-13,0.25969908025270705
2016-12-14,-0.37908522670905387
2016-12-15,-0.4653518108951678
2016-12-16,-0.4658390086086744
2016-12-19,-0.01158522118011814
2016-12-20,-0.03823789825677376
2016-12-21,-1.0559892327387725
2016-12-22,-0.6660943036640558
2016-12-23,-0.15246030132481145
2016-12-27,1.2559639519341805
2016-12-28,2.011189218653423
2016-12-29,3.4288297005073844
2016-12-30,0.3956093857057546
2017-01-02,0.0
2017-01-03,0.4209965780320741
2017-01-04,0.8182391057561341
2017-01-05,-0.6224598031057095
2017-01-06,0.2084549347136496
2017-01-09,-1.8112616260115473
2017-01-10,0.617462736823486
2017-01-11,-0.29033696714823204
2017-01-12,0.04510993640285051
2017-01-13,-0.49431882723867515
2017-01-16,-0.8884196507438006
2017-01-17,0.06995055329304196
2017-01-18,0.722487074116164
2017-01-19,0.3021832287729209
2017-01-20,-0.9835326001832138
2017-01-23,-0.5158946207057505
2017-01-24,0.1463899836190131
2017-01-25,-0.576464556524819
2017-01-26,0.6091205215628438
2017-01-27,0.3747328709441195
2017-01-30,0.33056115375096673
2017-01-31,-0.7762904652817751
2017-02-01,1.133399003381092
2017-02-02,0.19948366883801946
2017-02-03,0.3499183856465584
2017-02-06,1.2976959390141232
2017-02-07,0.05732887987751679
2017-02-08,-0.7775982152479669
2017-02-09,0.8572850718061784
2017-02-10,-1.4404161094843542
2017-02-13,1.4308937535435702
2017-02-14,-0.33425791928284415
2017-02-15,0.0
2017-02-16,-0.6630126886679618
2017-02-17,-1.2718500165727729
2017-02-20,0.6848390961878077
2017-02-21,0.158932152302569
2017-02-22,0.7243786290220955
2017-02-23,-0.6544280757290575
2017-02-24,-0.08000726916528388
2017-02-27,0.014605579868330332
2017-02-28,0.47294885774575574
2017-03-01,0.25486302288840096
2017-03-02,-0.35361158259611564
2017-03-03,0.019698221093889117
2017-03-06,0.132944531033763
2017-03-07,0.15895097523199045
2017-03-08,0.1076982446142594
2017-03-09,0.622277697938493
2017-03-10,0.07317952699409626
2017-03-13,-0.16038315277013934
2017-03-14,0.2708182809719713
2017-03-15,0.2951202168530041
2017-03-16,1.8510167572731167
2017-03-17,1.5415455758558358
2017-03-20,0.6875747668400612
2017-03-21,0.43160747793167603
2017-03-22,1.3525026383448748
2017-03-23,1.8826133415365287
2017-03-24,-0.10055377415563982
2017-03-27,-1.5293714115177917
2017-03-29,0.6439593164133118
2017-03-30,0.5718865911156976
2017-03-31,-0.6980338292772282
2017-04-03,0.32067755111162377
2017-04-04,0.35008134680016995
2017-04-05,0.0
2017-04-06,3.3686721975277916
2017-04-07,-0.8788548415351469
2017-04-10,-0.28491179259604377
2017-04-11,-1.1616373144283223
2017-04-12,-0.08685006509635936
2017-04-13,-0.9104742734940916
2017-04-17,-1.3772976600252662
2017-04-18,1.5424095945207519
2017-04-19,0.0
2017-04-20,-0.19108692444220146
2017-04-21,0.37826011039686397
2017-04-25,0.8042153621815612
2017-04-26,2.1674073306692243
2017-04-27,-1.7465155544577187
2017-04-28,0.0966873297957318
2017-05-02,0.5945609195284576
2017-05-03,-0.18629193828131263
2017-05-04,2.2808891930623463
2017-05-05,0.6807677366522493
2017-05-08,0.9509946609776806
2017-05-09,-0.2831148466930346
2017-05-10,-0.12939691042204624
2017-05-12,0.18886819655118248
2017-05-15,1.4524589768128306
2017-05-16,-2.652036613280392
2017-05-17,-0.6261208332163978
2017-05-18,1.2874993497050127
2017-05-19,3.8734123625729437
2017-05-22,-1.166063714478985
2017-05-23,-0.9893665972024865
2017-05-24,-0.7777142412164587
2017-05-26,-0.31248711756955005
2017-05-29,0.8627827191933214
2017-05-30,-0.12798481205546353
2017-05-31,0.24221950859458205
2017-06-01,0.0
2017-06-02,1.3958697871239691
2017-06-05,1.1443056002843262
2017-06-06,-1.5798474124353374
2017-06-07,0.7668250761878773
2017-06-08,-0.5888810980539317
2017-06-09,-1.3242604742099424
2017-06-12,0.6687580789898182
2017-06-13,-0.04162941297407136
2017-06-14,1.711936701770763
2017-06-15,-0.25636383083204156
2017-06-16,-0.5316338584312498
2017-06-19,0.5159985613923563
2017-06-20,0.8490081811512836
2017-06-21,1.3618594563377229
2017-06-22,-0.06982968514657482
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,3.083964194278799
2017-07-04,-0.3429456235394495
2017-07-05,-1.0148373006156983
2017-07-06,-0.5584287048747442
2017-07-07,0.3110763769539881
2017-07-10,-1.4695551049473485
2017-07-11,-0.5012294742660296
2017-07-12,1.2703156387912309
2017-07-13,0.7418200991645388
2017-07-14,-0.034079546329140564
2017-07-17,0.32720513351405883
2017-07-18,-0.254992546527741
2017-07-19,-0.6641248707550654
2017-07-20,0.3897810868252551
2017-07-21,-1.6524383266602765
2017-07-24,1.203901896342798
2017-07-25,0.470520047512241
2017-07-26,0.3006299355498023
2017-07-27,-0.06291084206507346
2017-07-28,-0.4566278933922481
2017-07-31,1.1269007612988566
2017-08-01,-0.16113338210208003
2017-08-02,0.023731900421710177
2017-08-03,-0.9121748716174677
2017-08-04,-0.27187143080521653
2017-08-07,0.2876934101582025
2017-08-08,1.4027197562872804
2017-08-09,0.060791040769007015
2017-08-10,-0.5071696158244813
2017-08-11,-0.580834958623165
2017-08-14,0.42588619924398685
2017-08-15,-0.0633786307519814
2017-08-16,0.9018568068500609
2017-08-17,0.0
2017-08-18,-1.1415714811310587
2017-08-21,0.7051634550772552
2017-08-22,0.18053720260459913
2017-08-23,0.677694396387576
2017-08-24,-0.7026230594401901
2017-08-25,0.36342947560995786
2017-08-28,-0.08120340630247298
2017-08-29,-0.8684444951059583
2017-08-30,0.2655117198852138
2017-08-31,-0.15243938054749467
2017-09-01,0.0
2017-09-04,-0.815225295442105
2017-09-05,0.5627565746486495
2017-09-06,-0.8311119891472116
2017-09-07,0.6155612215519881
2017-09-08,0.45737086006204325
2017-09-11,-0.21185545755351742
2017-09-12,0.16395332604416715
2017-09-13,-0.1386115723296906
2017-09-14,-0.20782341812281854
2017-09-15,0.04067234015369984
2017-09-18,0.2586160435357288
2017-09-19,0.35722536587363757
2017-09-20,-0.04371835840617613
2017-09-21,0.0
2017-09-22,2.8249005788318264
2017-09-25,-0.46363159606307486
2017-09-26,-0.43624660153393197
2017-09-27,-0.22667143182222194
2017-09-28,-1.2245583033757372
2017-09-29,2.8201471699196037
2017-10-02,-0.1377179182377237
2017-10-03,0.20450058532041845
2017-10-04,-0.3995992337833771
2017-10-05,-0.22474146711733334
2017-10-06,0.3950566476784554
2017-10-09,-0.16339891542839977
2017-10-10,0.3246764418623829
2017-10-11,0.124144785878485
2017-10-12,1.3976838618781262
2017-10-13,-0.5002757781407746
2017-10-16,0.8104736102927256
2017-10-17,0.22244121041765033
2017-10-18,-0.25499915744356255
2017-10-19,-0.05312298809320041
2017-10-20,0.900788149738065
2017-10-23,0.33628301089689644
2017-10-24,-1.5675599756439123
2017-10-25,1.8324067297713043
2017-10-26,-0.2661306982151101
2017-10-27,-1.1821393200324357
2017-10-30,0.6918126208908153
2017-10-31,0.7553309862350862
2017-11-01,1.1195870277425057
2017-11-02,1.5718826347566661
2017-11-03,-0.7163117381894034
2017-11-06,0.3620131799173269
2017-11-07,-0.48805245704996536
2017-11-08,0.3453288729910095
2017-11-09,-0.4678403764683925
2017-11-10,-0.46072573336911843
2017-11-13,-0.48755596595526046
2017-11-14,-1.4093997872962982
2017-11-15,0.6863233635923199
2017-11-16,1.3270185750344596
2017-11-17,2.0974550760321633
2017-11-20,0.7178082728836149
2017-11-21,-0.5585139408702436
2017-11-22,1.1637338469477958
2017-11-23,-0.3338282387225824
2017-11-24,-0.09934921534787905
2017-11-27,-0.1405001442043962
2017-11-28,0.7984409342143013
2017-11-29,-0.9816266196993748
2017-11-30,-2.2463949732750312
2017-12-01,0.0
2017-12-04,1.875262670516716
2017-12-05,0.9319175377380908
2017-12-06,1.549746555518678
2017-12-07,-1.8543976294634354
2017-12-08,0.7008758359909084
2017-12-11,0.6063112643555808
2017-12-12,0.260734444314449
2017-12-13,-0.40207525963984975
2017-12-14,0.37408778380811086
2017-12-15,-0.904998124527261
2017-12-18,0.33500949021395093
2017-12-19,0.3767573097429378
2017-12-20,-0.779147804403897
2017-12-21,1.2470584188950886
2017-12-22,1.2314554962801365
2017-12-25,0.0
2017-12-26,0.0
2017-12-27,2.27714529750923
2017-12-28,1.1476049711777783
2017-12-29,0.2626547709585177
2018-01-01,0.0
2018-01-02,-0.7226317768670558
2018-01-03,-0.8272714119937921
2018-01-04,0.4691438620327088
2018-01-05,0.4109639444022861
2018-01-08,0.5727696962616943
2018-01-09,-0.03155756709804036
2018-01-10,-0.4867679875149355
2018-01-11,1.1937716888120802
2018-01-12,-0.3032401159909261
2018-01-15,0.5772667965661381
2018-01-16,0.8450253284308866
2018-01-17,-0.9967170670444
2018-01-18,0.6442762217944037
2018-01-19,-0.3908419787005906
2018-01-22,0.3122010198027847
2018-01-23,3.047627413622644
2018-01-24,-0.5803804777051967
2018-01-25,-0.9328337100988309
2018-01-26,1.087875539415047
2018-01-29,-0.3909926932021153
2018-01-30,-1.22287259274825
2018-01-31,0.12200322561749055
2018-02-01,1.1439331551333531
2018-02-02,0.8969437358143816
2018-02-05,0.11042064923685128
2018-02-06,-1.693904091754134
2018-02-07,0.5580298319449086
2018-02-08,0.6666798475673902
2018-02-09,-0.06274221965930545
2018-02-12,0.5912934318498508
2018-02-13,1.4207883958485812
2018-02-14,-0.21206340867708243
2018-02-15,-0.5266448199770949
2018-02-16,0.0
2018-02-19,1.986859583492554
2018-02-20,1.3552337789357507
2018-02-21,-0.9337730248974561
2018-02-22,-1.1076491130198483
2018-02-23,0.36984960321264654
2018-02-26,-2.443646493346605
2018-02-27,0.7999903679564229
2018-02-28,-0.9450169444275852
2018-03-01,0.38792128745575577
2018-03-02,-0.03866758652600355
2018-03-05,-1.1744443023670246
2018-03-06,-1.2184783160580557
2018-03-07,-1.410277216061716
2018-03-08,2.7319020877556466
2018-03-09,-0.7149510416873418
2018-03-12,2.0014515377637307
2018-03-13,-0.8539120979636837
2018-03-14,-0.05813750820808394
2018-03-15,-1.8511185682070508
2018-03-16,0.014657429549241282
2018-03-19,0.7154691720786296
2018-03-20,0.4444393924633894
2018-03-21,1.1700408127820376
2018-03-22,-1.9642355279046602
2018-03-23,0.05959937858900214
2018-03-26,-0.6401683518360962
2018-03-27,-0.06135331979394084
2018-03-28,-1.488300423420309
2018-03-29,0.7535272831010706
2018-03-30,0.0
2018-04-02,1.791275673249853
2018-04-03,-0.10666423129076291
2018-04-04,-2.0430113955959346
2018-04-05,-0.3325596857399799
2018-04-06,-0.8160226582719071
2018-04-09,0.6589737668862592
2018-04-10,2.523150801295124
2018-04-11,1.4138505609603484
2018-04-12,-0.9072028418171153
2018-04-13,-0.4824720306773269
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,1.2298485448334577
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,-0.908120809842178
2018-04-24,-2.1235578489635314
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,-6.600759488730347
2018-05-01,0.0
2018-05-02,1.6377124959466112
2018-05-03,-3.382080797582453
2018-05-04,-2.821549998216383
2018-05-07,1.5019901527208157
2018-05-08,-0.19575434957924728
2018-05-09,4.574415639175167
2018-05-10,0.0
2018-05-11,-0.6264192124835049
2018-05-14,0.6430165169066376
2018-05-15,-4.0830091188637905
2018-05-16,0.2617321268193193
2018-05-17,-2.181568893726879
2018-05-18,-0.5259594712119545
2018-05-21,-2.801306893592623
2018-05-22,-0.7096659755203821
2018-05-23,3.158555512407849
2018-05-24,3.784790183573167
2018-05-25,0.7954201762393334
2018-05-28,3.5407839468205946
2018-05-29,0.0
2018-05-30,-1.9370827791389031
2018-05-31,-1.5755653762618982
2018-06-01,0.0
2018-06-04,2.36782157806459
2018-06-05,-0.6189459805130906
2018-06-06,0.7495807046597956
2018-06-07,1.4005504753552935
2018-06-08,-4.399541177980864
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,-4.331878944706445
2018-06-21,-1.1149761224226378
2018-06-22,1.9919256282887392
2018-06-25,-0.6067375764339275
2018-06-26,-2.454889047311161
2018-06-27,0.07052586669718258
